,Unnamed: 0,speaker,text,code
138225,138225,A,Uh-huh.,b
138226,138226,A,"Yeah,",b
138227,138227,A,assembly people.,^2
138228,138228,A,That's right.,aa
138229,138229,A,That's,aa
138230,138230,A,absolutely.,aa
138231,138231,B,"So, there's a, there's a lot of sectors where I think that would, would help out,",sv
138232,138232,B,"and I think in the long run, we all benefit.",sv
138233,138233,A,"Uh-huh,",aa
138234,138234,A,"oh, absolutely,",aa
138235,138235,A,yeah.,aa
138236,138236,B,"I mean, if you have, uh,",%
138237,138237,B,"you know, if you're not working with someone on drugs, well then you're going to have less accidents,",sv
138238,138238,A,Uh-huh.,b
138239,138239,B,and you have less accidents,sv
138240,138240,B,and you spend less money on medical.,sv
138241,138241,A,Uh-huh.,b
138242,138242,B,"And you spend less money on medical, then the company's more profitable.",sv
138243,138243,A,Yeah.,b
138244,138244,B,"The company's more profitable,  then maybe they can pay you more.",sv
138245,138245,A,Sure,b
138246,138246,A,right .,b
138247,138247,B,"If they can pay you more, you can buy more,",sv
138248,138248,A,Uh-huh.,b
138249,138249,B,"and then, and it,",%
138250,138250,B,"and it goes around,  you know, to everywhere.",sv
138251,138251,A,Sure.,b
138252,138252,A,"Trickles, trickles up and down.",bf
138253,138253,B,"Yep,",b
138254,138254,B,all over.,sv
138255,138255,A,Sure does.,aa
138256,138256,B,"And, uh,",%
138257,138257,A,"Yeah,",b
138258,138258,A,affects a lot of people.,sv
138259,138259,B,It certainly does,aa
138260,138260,A,Yeah.,b
138261,138261,A,"Uh-huh,",b
138262,138262,A,uh-huh.,b
138263,138263,B,"and, and, and start it up.",sd
138264,138264,A,I think they probably will.,sv
138265,138265,A,"You know, if, if they,",%
138266,138266,A,I'm sure it's a very expensive program to administer.,sv
138267,138267,A,I'm not sure every small company could do it.,sd
138268,138268,B,"Well, a lot of companies are, are, coming down in price,",sd
138269,138269,A,Uh-huh.,b
138270,138270,B,"and I think that the insurance companies are starting to give, uh, benefits.",sv
138271,138271,A,Uh-huh.,b
138272,138272,B,"You know, reduction in, in medical costs if, you know, they,",sd
138273,138273,A,"Uh-huh,",b
138274,138274,A,"yeah,",b
138275,138275,A,"yeah,",b
138276,138276,A,it's got to help them too.,sv
138277,138277,B,"Yeah,",b
138278,138278,B,"so, I think everybody will, will benefit from the program.",sv
138279,138279,A,"Uh-huh,",aa
138280,138280,A,"yeah,",aa
138281,138281,A,"I do too,",aa
138282,138282,A,that's right.,aa
138283,138283,B,"And I think if, if a lot more insurance companies get on the bandwagon and say,  well if you impose, uh,  mandatory drug testing, we'll reduce your insurance costs by,  you know, twenty per cent.",sv
138284,138284,A,Uh-huh.,b
138285,138285,A,Uh-huh.,b
138286,138286,A,Uh-huh.,b
138287,138287,B,"And of course, you know, the company's not going to reduce the employee's cost of insurance twenty per cent, they're going to reduce their own.",sv
138288,138288,A,"No,",ar
138289,138289,A,no.,ar
138290,138290,A,"But it'll save in some areas,",sv
138291,138291,A,"yeah,",%
138292,138292,A,right.,b
138293,138293,B,"Yeah,",b
138294,138294,B,and that'll cover it.,sd
138295,138295,B,"And maybe some insurance companies might start offering it as a, uh, as part of the package.",sv
138296,138296,A,That's right.,aa
138297,138297,A,That certainly could happen.,sd
138298,138298,A,"That's a very very, very competitive business.",sd
138299,138299,B,Yeah.,b
138300,138300,B,"So it,",%
138301,138301,B,"I, I think, I think all around it, it's going to help out a lot.",sv
138302,138302,A,Yeah.,aa
138303,138303,A,I do too.,aa
138304,138304,B,"Course,",%
138305,138305,A,I just really can't disagree with you.,sd
138306,138306,B,Yeah.,b
138307,138307,A,"Okay,",b
138308,138308,A,"well, it's nice to talk to you.",fc
138309,138309,B,It was great talking with you.,fc
138310,138310,A,And you take care.,fc
138311,138311,B,You do the same.,fc
138312,138312,A,Okay.,fc
138313,138313,A,Bye-bye.,fc
138314,138314,B,Bye-bye.,fc
138315,138315,A,"So, the topic is vacations?",qy
138316,138316,B,"Alright,",na
138317,138317,B,"that's a good, that's a good topic, huh?",qy
138318,138318,A,I think so.,na
138319,138319,A,I enjoy them.,sd
138320,138320,B,Where did you go on your last vacation?,qw
138321,138321,A,"Uh, the last was back down to Lubbock to visit parents.",sd
138322,138322,A,"It was,",%
138323,138323,B,What?,br
138324,138324,A,"The last one was back down to Lubbock, Texas,  to visit family.",sd
138325,138325,B,"Uh-huh,",b
138326,138326,B,yeah.,b
138327,138327,B,Uh.,b
138328,138328,A,But that's not the tradition for us.,sd
138329,138329,B,"Oh, yeah.",b
138330,138330,B,"What's your out of the, out of the state type,",qw
138331,138331,B,where do you like to go?,qw
138332,138332,A,"Uh, we enjoyed Yellow Stone real well last year.",sd
138333,138333,B,Really?,bh
138334,138334,A,Yeah.,b
138335,138335,B,"What kind of, uh, vacation spots are there in Colorado?",qw
138336,138336,A,"Oh, Rocky Mountain National Park.",sd
138337,138337,B,Uh-huh.,b
138338,138338,A,"It's, it's just like any of the other national parks.",sd
138339,138339,A,"It,",%
138340,138340,A,"you know, there's camping and fishing and hiking and wildlife watching",sd
138341,138341,A,"and,",%
138342,138342,B,I think my parents took me there when I was real young.,sd
138343,138343,B,"We went to Colorado Springs and, uh, Rocky Mountain National Park.",sd
138344,138344,B,It was real pretty.,sd
138345,138345,A,"Oh, it's,",%
138346,138346,B,Got to see Pike's Peak.,ad
138347,138347,A,"Yeah,",b
138348,138348,A,"we usually try and drive up there, oh, once every year or two.",sd
138349,138349,B,You drive by yourself up there?,qy
138350,138350,A,Sure.,na
138351,138351,B,"Oh, wow.",ba
138352,138352,A,"To the top the of the peak,",sd
138353,138353,A,sure.,na
138354,138354,B,"Oh, that's tough.",sv
138355,138355,B,"I don't, I don't think I could do that",sd
138356,138356,A,"Oh, it's not bad at all.",bd
138357,138357,A,"It's, it's a beautiful drive.",sd
138358,138358,B,Oh.,b
138359,138359,A,"Now I admit up there, the altitude is kind of interesting,",sv
138360,138360,B,"Yeah,",b
138361,138361,B,yeah.,b
138362,138362,A,"You know you get a little lightheaded and giddy,",sd
138363,138363,A,"but it's fun. You know, take along a picnic lunch",sd
138364,138364,A,"and,",%
138365,138365,B,Sure is pretty up there.,sd
138366,138366,A,"Oh, we love it.",sd
138367,138367,B,You have mountains all around you?,qy
138368,138368,A,"Uh, no,",nn
138369,138369,B,Uh-huh.,b
138370,138370,A,"you know, it's right there at the very foot of the Rockies.",sd
138371,138371,A,"You know, and once a week we drive up into the mountains, usually, you know, usually once a week, once every other week.",sd
138372,138372,B,"Wow,",ba
138373,138373,B,that's neat.,ba
138374,138374,B,I'm jealous,sd
138375,138375,B,There's hills in Texas.,sd
138376,138376,A,"Yeah,",b
138377,138377,A,"well, I enjoy hills, in Texas too.",sd
138378,138378,A,I've been in Sherman.,sd
138379,138379,A,"No,",nn
138380,138380,A,"I haven't,",sd
138381,138381,A,you?,^g
138382,138382,A,"Uh, once to Mexico City,",na
138383,138383,A,but just a little day thing on business.,sd
138384,138384,B,Uh-huh.,b
138385,138385,B,"I went to, uh, the Bahamas last year, on a cruise for my honeymoon.",sd
138386,138386,A,"Uh, that's nice.",ba
138387,138387,B,"It was really neat,",sd
138388,138388,B,"I had never been out of, really, out of Texas or out of Indiana much, out of the United States.",sd
138389,138389,B,I'm from Indiana,sd
138390,138390,B,"so,",%
138391,138391,A,Did you enjoy it?,qy
138392,138392,B,What?,br
138393,138393,A,Did you enjoy it?,qy
138394,138394,B,"Yeah,",ny
138395,138395,B,it was great.,sd
138396,138396,A,Uh-huh.,b
138397,138397,B,It was really pretty down there.,sd
138398,138398,A,"Uh, got to eat some different kinds of foods and meet people from a different culture",bf
138399,138399,A,"and,",%
138400,138400,B,Uh-huh.,b
138401,138401,B,"Yeah,",b
138402,138402,B,really did.,sd
138403,138403,B,"There,",%
138404,138404,B,"in fact, one, uh, family that sat at our table every meal was from London,",sd
138405,138405,A,Oh.,b
138406,138406,B,"and they had never been to the United States,",sd
138407,138407,B,so they were really enjoying it,sd
138408,138408,B,and they were telling us about all their trips.,sd
138409,138409,A,Huh.,b
138410,138410,B,"They had been to Disneyland,",sd
138411,138411,B,and it was neat to meet different people.,sd
138412,138412,A,"So the place that I went, that we've gone on vacation that I think I enjoyed the most,  was Seattle.",sd
138413,138413,B,Uh-huh.,b
138414,138414,B,"Oh, really?",bh
138415,138415,B,I've heard it's really pretty up there.,sd
138416,138416,A,"Well, we, uh,",%
138417,138417,A,"was, two years ago,  we went during the drought.",sd
138418,138418,B,Uh-huh.,b
138419,138419,B,Oh.,b
138420,138420,A,"I'm sorry, three years ago.",sd
138421,138421,A,It had been dry for a whole week.,sd
138422,138422,B,"Oh, wow.",ba
138423,138423,A,It didn't rain for a whole week.,sd
138424,138424,B,Yeah,b
138425,138425,B,that would have been nice.,sd
138426,138426,B,That would have been best time to go.,sv
138427,138427,A,"Yeah,",b
138428,138428,A,"somehow we picked the right time and, uh, walked down on the wharf,",sd
138429,138429,A,"and I think we ate seafood every meal for, well, not quite every meal, but most meals for a week.",sd
138430,138430,B,Uh-huh.,b
138431,138431,A,"Uh, it was wonderful.",sd
138432,138432,A,"Uh, the Pacific Science Museum, the little girl really enjoyed.",sd
138433,138433,A,It's very interesting.,sd
138434,138434,B,Pacific Science?,br
138435,138435,A,Yeah.,ny
138436,138436,B,Really?,bh
138437,138437,A,Yes.,ny
138438,138438,A,"It was, it was super,",sd
138439,138439,A,"and, uh, went to the Seattle Aquarium.",sd
138440,138440,B,Uh-huh.,b
138441,138441,A,"And it's right down there, on the, right there on the ocean, and down there on the wharf by the piers and all,",sd
138442,138442,A,"and you walk down in a dome, a glass dome,",sd
138443,138443,B,Uh-huh.,b
138444,138444,A,"and the bay is circulating over your head,",sd
138445,138445,A,"and you,  and you can watch the fish swim by and sharks",sd
138446,138446,B,"Oh, wow.",ba
138447,138447,A,"and oh it's,",%
138448,138448,B,"Oh, neat.",ba
138449,138449,A,"Yeah,",b
138450,138450,A,"and then there's walrus and sea lion and porpoises, and oh, it's,  it's amazing.",sd
138451,138451,B,"That's the vacation you recommend, huh?",qy
138452,138452,A,"Oh, absolutely.",na
138453,138453,B,Yeah.,b
138454,138454,A,Without a doubt.,sv
138455,138455,A,"Seattle is beautiful,",sd
138456,138456,A,"and the mountains,  the mountains to the east of Seattle,  are just incredible.",sv
138457,138457,B,"Yeah,",b
138458,138458,B,I've heard it is.   Uh-huh.,sd
138459,138459,B,Really?,bh
138460,138460,A,I rode a ferry for the first time in my life.,sd
138461,138461,B,"Oh, wow.",ba
138462,138462,A,"You know, up there, you go from the mainland to a whole bunch of islands around there by ferry,  Instead of by bridge.",sd
138463,138463,B,Uh-huh.,b
138464,138464,A,And you drive your car on.,sd
138465,138465,A,"You park your car,",sd
138466,138466,A,you set your brake.,sd
138467,138467,A,You walk upstairs,sd
138468,138468,A,"and you have a beer,  or coffee, or whatever, depending on the time of day.",sd
138469,138469,A,It's amazing.,sd
138470,138470,B,And your car is on a ferry?,qy
138471,138471,A,Yes.,ny
138472,138472,B,And it goes across with you?,qy
138473,138473,A,Yes.,ny
138474,138474,B,That's really neat.,ba
138475,138475,A,"Yeah,",b
138476,138476,A,yeah.,b
138477,138477,A,"And there are people, literally that everyday, take the ferry, you know, and drive, on to it,",sd
138478,138478,B,To work?,^2
138479,138479,A,"yeah,",aa
138480,138480,A,"live on an island off, off shore from Seattle.",sd
138481,138481,B,That's really wild.,ba
138482,138482,A,"And, you, uh,",%
138483,138483,A,everyday they drive on the ferry.,sd
138484,138484,A,They go upstairs and have their morning coffee.,sd
138485,138485,B,Huh.,b
138486,138486,A,"Take, for the twenty to, hour and ten minutes that it takes to get across and, you know, depending on where it is.",sd
138487,138487,B,Hour and ten minutes?,br
138488,138488,A,"Well, in some places, you know,  in some areas, you know, depends on how far they are commuting.",sd
138489,138489,B,Yeah.,b
138490,138490,B,That's really interesting.,ba
138491,138491,A,"Oh, it, it's strict,",%
138492,138492,A,"I'm, I'm a West Texan.",sd
138493,138493,B,Uh-huh.,b
138494,138494,B,Yeah.,b
138495,138495,A,"You know, it's, it's a different life style than we are used to.",sd
138496,138496,B,"Yeah,",b
138497,138497,B,it is.,sd
138498,138498,B,"I've been wanting to go to the West Texas, and see different parts of Texas, because I haven't lived here very long,",sd
138499,138499,B,and I haven't really seen much.,sd
138500,138500,B,So what are some good things in Texas to go visit?,qw
138501,138501,A,"Oh, Galveston.",sd
138502,138502,B,Galveston?,br
138503,138503,A,"Yes,",ny
138504,138504,A,"I liked Galveston real well,",sd
138505,138505,A,"uh, there's, uh,",%
138506,138506,A,"one of the areas down there close to Galveston is,",sd
138507,138507,A,"I forget the name of the island,",sd
138508,138508,B,Uh-huh.,b
138509,138509,A,"but it's a bird sanctuary,  with all kinds of wild birds. Whooping and sand hill cranes, and ducks and pelicans",sd
138510,138510,B,Uh-huh.,b
138511,138511,A,and it's very pretty.,sd
138512,138512,B,Uh-huh.,b
138513,138513,A,"Of course, you haven't lived until you have been to San Antone, to the,  to the Alamo.",sv
138514,138514,B,Yeah.,b
138515,138515,B,Boardwalk and all that.,sd
138516,138516,A,"Yeah,",b
138517,138517,A,the river walk.,sd
138518,138518,A,"Oh, it's,",%
138519,138519,B,Yeah.,b
138520,138520,A,And you need to go in the Spring when all the flowers are in bloom all up and down through there.,ad
138521,138521,A,"Oh, it's just simply beautiful.",sd
138522,138522,B,I've heard it's really pretty.,sd
138523,138523,A,"And, of course, always when I lived in West Texas, had to annually go down to San Antone just,",sd
