en,ru
"and, you know, they'd seen it earlier.","и, вы знаете, они видели это раньше."
Uh-huh.,Угу.
Uh-huh.,Угу.
Yeah,Да
I know that it's a real problem.,"Я знаю, что это реальная проблема."
It doesn't matter where you are anymore.,"Больше не имеет значения, где ты находишься."
Uh-huh.,Угу.
"It's, uh, more of a matter of what you, the steps that you do to keep yourself safe,","Это, э-э, скорее вопрос того, что вы, какие шаги вы предпринимаете, чтобы обезопасить себя,"
"and um, so that's, that's why I try and, uh, do,","и эм, так вот, вот почему я пытаюсь и, эм, делаю,"
"Well, the only thing that we can do as citizens is, you know, like, uh, watch groups that they'll have.","Ну, единственное, что мы можем сделать как граждане, это, знаете ли, понаблюдать за группами, которые у них будут."
