,speaker,text,code
168628,A,"Yeah,",aa
168629,A,right.,aa
168630,A,"And, you know, some of those stores don't even seem to check your signature or anything you know,",sv
168631,B,I know.,aa
168632,A,"I don't know why they don't, unless you have to spend a certain",sv
168633,A,"I don't know,",h
168634,A,"but I notice that some of them don't even look, you know,",sd
168635,A,"they just slide it in there and pass it back to you you know,",sd
168636,B,"Yeah,",aa
168637,B,exactly.,aa
168638,A,so I don't think that's right.,sv
168639,A,"I think they should check it to make sure that the signature at least matches, you know.",sv
168640,B,"Yeah,",aa
168641,B,sure.,aa
168642,B,I mean it's just a precaution for everybody.,sv
168643,A,"Uh-huh,",aa
168644,A,uh-huh.,aa
168645,B,"Yeah,",b
168646,B,so.,%
168647,A,"Well, let's see,",^h
168648,A,what else can I say about credit cards.,t1
168649,B,Um.,b
168650,A,Um.,b^m
168651,B,"Oh, I also use, like to use Discover when I can, because they give you some money back every year.",sd
168652,A,"Yeah,",b
168653,A,"I don't, I don't, uh,",%
168654,A,"that, that's that Sears Discovery Card,",qy^d
168655,A,is that what that?,qy
168656,B,"Yeah,",ny
168657,B,yeah.,ny
168658,A,Yeah.,b^m
168659,A,"Now I don't have that one, you know.",sd
168660,B,"Well, we just started doing that,",sd
168661,B,"and  you know, what",qh
168662,A,Uh-huh.,b
168663,B,"it comes in handy for when you're buying things like, um, tickets for the train or, um, airplanes because they'll give you some money back, you know,",sd
168664,A,Uh-huh.,b
168665,B,"and it's only a little bit,",sv
168666,B,"but, I mean, it's still something.",sv
168667,B,We got two fifty last year,sd
168668,A,"Uh-huh,",b
168669,A,uh-huh.,b
168670,B,"and so it's, you know, it helps out here and there.",sv
168671,B,So.,%
168672,A,"Oh, you mean, uh, for, for your using your credit card you get like a rebate or something?",qy
168673,B,"Yeah,",ny
168674,B,"they give you, I think they start giving you like a half a percent back, which doesn't sound like a thing,",sd
168675,B,"but when you, you know, when you add up everything you've, you've charged up on the Discover card for a year",sd
168676,A,Uh-huh.,b
168677,B,"and they give you a half percent of that,",sd
168678,B,"and that adds up to, you know, two fifty or something.",sd
168679,A,"Oh, I see.",bk
168680,B,"And so that's what,",%
168681,B,"and I know we're going to get back more this year, because they, you know, we spent a little bit more probably,",sd
168682,A,Uh-huh.,b
168683,B,"and they do it for how long you've been a member I think, too",sd
168684,A,"Um, I see.",bk
168685,B,and they increase the percentage a little bit.,sd
168686,A,Yeah,b
168687,A,"well, I'll,",%
168688,A,I'm ready.,"fo_o_fw_""_by_bc"
168689,B,All right.,b
168690,A,"Do you exercise, uh, during the day time or go to a gym or anything?",qy
168691,B,Oh.,b
168692,B,"Yeah,",ny
168693,B,"I, I used to go to a gym, um, last summer,",sd
168694,B,"but then I started school again,",sd
168695,B,"so, it's, um, so I don't exercise as much as I'd like.",sd
168696,A,Uh-huh.,b
168697,B,"But, I, I do enjoy, um, going to a gym and working out,",sd
168698,B,"or just like, I do sit ups sometimes before I go to bed or when I wake up,",sd
168699,B,and I ride a exercise bike a lot.,sd
168700,B,So.,%
168701,A,Uh-huh.,b
168702,A,"Well, I try to do it at night before I go to bed.",sd
168703,B,Uh-huh.,b
168704,A,"Um, it's really weird,",sv
168705,A,"because I'll get down on the floor,",sd
168706,A,"and I'll holler and tell my cat Nikki,",sd
168707,A,"I'll say, Nikki, I'm going to do my exercises, now.",sd
168708,A,"And she can be upstairs in the bedroom,",sd
168709,A,and I don't know.,h
168710,A,She knows what I'm talking about.,sd
168711,A,"You know, pretty soon, here she comes.",sd
168712,A,"So, I lay out there in the living room floor and do my exercises, you know.",sd
168713,B,Uh-huh.,b
168714,A,"Uh, I had a problem with my back,",sd
168715,A,"so, when I went to physical therapy they gave me some exercises for my back.",sd
168716,B,Uh-huh.,b
168717,B,Oh.,b
168718,A,"So, I just try to keep that up, because it seems like if I don't, then, then my back gives me a problem again.",sd
168719,B,Right.,b
168720,A,"So I try to do it every night,",sd
168721,A,and uh.,%
168722,B,"Oh, that's good.",ba
168723,A,"Yeah,",aa
168724,A,"it seems like it's, you know,",%
168725,A,"I can tell when I do it and when I don't do it you know,",sd
168726,B,Uh-huh.,b
168727,A,so you know it's got to be good for you.,sv
168728,B,Right,b
168729,A,"But, um, a long time ago I belonged to a gym",sd
168730,B,Uh-huh.,b
168731,A,"but, uh, now I notice that this, in this small city that I live in, they do have a, a gym that just opened up here about a month ago.",sd
168732,B,Oh.,b
168733,A,"So, I was kind of thinking about joining it,",sd
168734,A,but I haven't even gone down there and talked to them yet.,sd
168735,B,Yeah.,b
168736,A,"But, uh, it does really make you feel good,",sv
168737,A,"and I like to bicycle, too.",sd
168738,B,"Oh, yeah.",b
168739,A,"So, that gives you, you know, lots of exercise.",sv
168740,B,"Yeah,",aa
168741,B,it does.,aa
168742,B,Yeah.,aa
168743,A,So.,%
168744,B,I enjoy that a lot.,sd
168745,B,"I, um, bike in the summer.",sd
168746,B,I belong to a biking club here in Kenosha.,sd
168747,A,Uh-huh.,b
168748,B,"And, um, we go on a, like fifty to a hundred miles every Sunday.",sd
168749,A,"Oh, my goodness.",ba
168750,B,"So I try to keep up in the winter with the exercise bike, so, I, you know, can be in shape .",sd
168751,A,"Yeah,",b
168752,A,"otherwise you wouldn't be able to go very far, huh?",qy
168753,B,"No,",nn
168754,B,huh-uh.,nn
168755,B,"No,",nn
168756,B,I go with my dad.,sd
168757,B,"He exercises a lot more than I do, though.",sd
168758,A,"Oh, really?",bh
168759,B,"Oh, yeah,",ny
168760,B,he's  always exercising.,sd
168761,A,Uh-huh.,b
168762,A,Uh-huh.,b
168763,B,"But, I'm not that energetic",sd
168764,A,Yeah.,b
168765,B,I get lazy sometimes.,sd
168766,A,"Yeah,",b
168767,A,"well, like I say, I just do it at night, you know,",sd
168768,A,"and, um.",%
168769,B,Yeah.,b
168770,A,"Do you like you try, try to get my stomach muscles toned up.",qy
168771,B,"Oh, yeah,",ny
168772,B,that's what I like to do.,sd
168773,A,"You know, because, boy, they seem like they really get out of shape,",sd
168774,A,and once you get out of shape it's hard to get back into shape  you know.,sv
168775,B,Uh-huh.,aa
168776,B,Yeah.,aa
168777,A,"So, I've just been doing it, I try to do it every night you know,",sd
168778,B,Yeah.,b
168779,A,"like I say, you just, I'd rather do that than watch television anyhow you know",sd
168780,B,Oh.,b
168781,B,Wow,ba
168782,A,"So it's just kind of nice, and especially when I have my cat that comes down and joins me.",sd
168783,B,"Oh, yeah,",b
168784,B,that is neat,ba
168785,A,"You know, so. Well, I guess that's about all I can tell you about my exercising.",sd
168786,A,"I wish I knew how to swim,",sd
168787,A,"but I don't,",sd
168788,A,so I don't go swimming.,sd
168789,B,"Yeah,",b
168790,B,"um, I don't swim much, neither.",sd
168791,A,"Uh-huh,",b
168792,A,"but they do say that swimming is really, really good for you you know, for every part of your body.",sd
168793,B,Yeah.,b
168794,B,Uh-huh.,b
168795,A,"So I wished I, I wished I did know how to do that.",sd
168796,A,"If they had a pool here in Patterson I'd probably, you know, put my bathing suit on and go down there,",sd
168797,A,"but they don't have a pool in this small city, either.",sd
168798,B,Oh. Um.,b
168799,A,"So. Well, listen then,",fc
168800,A,it's been nice talking to you.,fc
168801,B,"Yeah,",fc
168802,B,nice talking to you.,fc
168803,A,Okay then.,fc
168804,B,Okay.,fc
168805,A,Bye-bye.,fc
168806,B,"Um, bye.",fc
168807,B,Okay.,"fo_o_fw_""_by_bc"
168808,A,Okay.,b^m
168809,A,"Do you, uh, do any woodworking?",qy
168810,B,"I do,",na
168811,B,and I really love it. Um.,sd
168812,A,"Oh, um, what do you do,",qo
168813,A,"for a hobby or for,",qy
168814,B,"Uh-huh,",ny
168815,B,I do it for a hobby,sd
168816,A,Uh-huh.,b
168817,B,"and I have my own equipment,",sd
168818,B,"and I have a jig saw and a scroll saw and, uh, in the process of getting a router",sd
168819,A,Uh-huh.,b
168820,B,"and so, I like to cut out my wood, and then tole paint on the items that I cut out.",sd
168821,B,What kind of things do you like to do with wood?,qo
168822,A,"Well, I'm not the one that cuts them out.",arp_nd
168823,A,My husband cuts them out,arp_nd
168824,B,Uh-huh.,b
168825,A,"but, uh, he likes using the little band saws and jig saws more than the stroll saw, because the stroll saw is, is a lot slower",sd
168826,B,Uh-huh.,b
168827,B,Uh-huh.,b
168828,A,"and then, uh, he's got a router,",sd
168829,A,but now he wants a plunge router.,sd
168830,B,Oh.,bk
168831,B,Yeah.,b
168832,A,"But anyhow, he cuts them out,",sd
168833,A,"and then I, I took a tole painting class to learn how to paint them right, you know.",sd
168834,B,Oh.,bk
168835,B,Uh-huh.,b
168836,B,Uh-huh.,b
168837,A,"And what we want to do is, you know, make them, and then maybe take them to these craft shows or flea market things and and see if we can sell some of them.",sd
168838,B,Uh-huh.,b
168839,B,Yes.,b
168840,A,"But, uh, I really like it so far.",sd
168841,B,"Oh, that is fun.",ba
168842,A,And then my neighbor had a little doll made out of wood,sd
168843,B,Uh-huh.,b
168844,A,"so I took a pattern off of that,",sd
168845,A,and then it's just a wooden doll with a painted face,sd
168846,B,Uh-huh.,b
168847,A,"and then you, you make the dress for it,",sd
168848,A,and you drill holes around the top of the head,sd
168849,A,"and you, you stick in uh, like rope and tie ribbons around it.",sd
168850,B,Oh.,b
168851,B,"Uh-huh,",b
168852,B,the twine.,b
168853,B,"Yeah,",b
168854,B,those are so cute.,sv
168855,A,"It looked really cute, you know.",sd
168856,A,So I've got a couple of those started.,sd
168857,B,They are really cute.,sv
168858,A,"Yeah,",aa
168859,A,"and then uh, but as far as wood work, that's all we've been doing right now.",sd
168860,B,"Oh, that is, that sounds really fun.",ba
168861,B,"well, they have a really fancy boutique out here in Ogden, Utah",sd
168862,A,Uh-huh.,b
168863,B,"and I just got back from that today,",sd
168864,B,"so if you could get your projects into boutiques, oh, they are wonderful.",sv
168865,A,Uh-huh.,b
168866,B,You could make a lot of money from those.,sv
168867,A,What do you do?,qo
168868,A,"I wonder how you,",qw^d
168869,A,"you just, they buy them from you,",qy^d
168870,A,or you just given them to them on consignment or something?,qrr
168871,B,"Uh, apparently,",na
168872,B,"like that boutique, um, they take, oh what was it, twenty percent of the sell price.",sd
168873,A,Uh-huh.,b
168874,B,You would put your sell price,sd
168875,A,"Uh-huh,",b
168876,A,uh-huh.,b
168877,B,"uh, and then they would take twenty percent off of that at the counter.",sd
168878,A,"Um, I see.",bk
168879,A,"Uh-huh,",b
168880,A,uh-huh.,b
168881,B,"And so then at the end of the boutique, which usually runs for a week, then they give you what you earned",sd
168882,A,"Uh-huh,",b
168883,A,uh-huh.,b
168884,B,"So, you have to decide what your price is going to be and then up it twenty percent so you can get what you need out of it.",sd
168885,A,Uh-huh.,b
168886,A,Uh-huh.,b
168887,B,"So if the customers are willing to pay it, then you get a profit.",sd
168888,A,"Oh, these little things are so cute, though, you know.",sv
168889,B,They are.,aa
168890,A,I.,%
168891,B,"I, I have seen those.",sd
168892,B,Those are darling.,sv
168893,A,"I went through some of the books down here at the craft shop, you know",sd
168894,B,Uh-huh.,b
168895,A,"and, uh, there's a lots of little things you can get to cut out.",sd
168896,A,"In fact, I just sent to Shop Smith  back in Ohio for a rocking horse pattern.",sd
168897,B,Oh.,%
168898,B,"Oh, that's what I want, is a Shop Smith",sd
168899,A,"Yeah,",b
168900,A,"we, well,  Gene's got one of those too",sd
168901,B,That's my,%
168902,B,"Oh, does he?",bh
168903,B,"Oh, that's my ultimate dream",sd
168904,A,"Yeah,",ny
168905,A,so anyhow.,%
168906,B,"Oh, you're lucky.",ba
168907,A,"Yeah,",aa
168908,A,"well, uh, he's retired now",sd
168909,B,Uh-huh.,b
168910,A,"and, uh, I'm kind of semi retired.",sd
168911,A,"My company went bankruptcy,",sd
168912,A,"so I'm drawing my pension from them,",sd
168913,A,"but I'm still looking for a part time job, you know.",sd
168914,B,Uh-huh.,b
168915,A,"But, uh, he has all day long that he can, you know, work on this stuff and do do cut outs like that, you know.",sd
168916,B,Oh.,b
168917,B,How fun.,ba
168918,A,"And he's got a lot, a lot of tools,",sd
168919,B,"Oh, how nice.",ba
168920,B,I'm jealous.,sd
168921,B,Yes.,b
168922,A,"But, um, these little wooden things, they seem to sell really good.",sd
168923,B,Uh-huh.,b
168924,A,"Um, I know a lot of people that have gotten them, you know.",sd
