en,ru
Sure.,Конечно.
If you like that kind of thing,Если тебе нравятся такие вещи
"Sure,","Конечно,"
so you're a sophomore. Or junior?,"итак, ты второкурсница. Или младший?"
I am actually a junior. Beginning of my junior year.,На самом деле я младшеклассник. Начало моего младшего курса.
You're a junior.,Ты младшекурсник.
Good for you.,Повезло тебе.
"So,","Так,"
What are you studying?,Что ты изучаешь?
Nursing.,Уход.
Good for you.,Повезло тебе.
You sound like a girl that has it together.,"Ты говоришь как девушка, у которой все в порядке."
"I would just encourage you to do a little traveling, though, before you get married.","Однако я бы просто посоветовал тебе немного попутешествовать, прежде чем ты выйдешь замуж."
"Because when you get married, you won't have the money or the time.","Потому что, когда ты выйдешь замуж, у тебя не будет ни денег, ни времени."
