,speaker,text,code
179301,A,"it's, you know, has it like from one foot to four foot",sd
179302,A,and I thought I would never buy a house with a flood gauge down the street.,sd
179303,B,"Oh, really.",b
179304,B,"Oh, gosh,",b
179305,B,no kidding.,ba
179306,B,"Talk about asking for trouble, huh?",qh
179307,A,"Yeah,",aa
179308,A,that would be awful.,sd
179309,B,"Yeah,",b
179310,B,yeah.,b
179311,A,"Well, I've got some kids out on the trampoline I need to go look and see what they're doing.",fc
179312,B,"Okay,",fc
179313,B,"well, have a good day.",fc
179314,A,"Well, you too.",fc
179315,B,Thanks.,fc
179316,B,Bye-bye.,fc
179317,A,Bye-bye.,fc
179318,A,"So, what is your latest experience with painting?",qo
179319,B,"Well, I don't,",%
179320,B,I haven't done any painting since I was a child,sd
179321,B,"and my father would be painting and I'd ask him if I could, you know, take a turn or something,",sd
179322,B,"but, uh,",%
179323,A,Uh-huh.,b
179324,B,when we bought our home it was recently updated.,sd
179325,B,"They did that, maybe improvements, so they could sell it and things,",sd
179326,B,so we didn't have to do any painting.,sd
179327,A,Right.,b
179328,B,"And the condominium we moved in before, my husband went over and painted,",sd
179329,B,"but I,",%
179330,B,"the experience that I've had is that, um, whatever time he gave, said, Oh, it would take me about, just about four hours, because it was only about like eleven or twelve hundred square feet over there,",sd
179331,B,"and he said, Oh, it's going to be just about four hours.",sd
179332,B,"Well, he was gone the whole day,",sd
179333,B,"and he said, Well, all I got done was the taping around",sd
179334,A,Isn't that amazing?,bh
179335,A,"It, it looks so easy just slapping paint on.",sd
179336,A,I had an addition put on,sd
179337,B,Uh-huh.,b
179338,A,"and, um, we, and I decided, because my inner room looked so dingy, because I put these beautiful French doors in",sd
179339,B,Uh-huh.,b
179340,A,"and, so I decided, okay, I'll just, you know, have them paint this little room, you know, a little ten by ten dining area.",sd
179341,B,Uh-huh.,b
179342,A,It took four days.,sd
179343,A,And even the painter couldn't give me a good estimate.,sd
179344,A,"He said, Well, I'll be done this afternoon, you know",sd
179345,B,Uh-huh.,b
179346,A,"and pretty soon, before you know it, you know, he's run into so many problems,",sd
179347,A,"and it's just,",%
179348,A,"there's nothing there to be a problem I thought,",sd
179349,A,"but, um, it just took him so much longer,",sd
179350,A,and and he was there to paint the French doors also.,sd
179351,B,Uh-huh.,b
179352,A,"Um, and if you've ever painted French doors, which my husband just finally said he wasn't going to do because it looked so formidable,",sd
179353,B,Yeah.,b
179354,A,"Um, then, then just",ad
179355,A,"we, we got this painter,",sd
179356,A,"and I just called him because I got a little ad out of the, you know, the adcose or whatever in the mail, and, uh, you know, just got this painter person over here.",sd
179357,A,"And he said, Yeah, I can finish it in a day.",sd
179358,A,"Oh, right.",ba
179359,A,so the whole project basically took a week,sd
179360,B,"Oh, I know,",ba
179361,B,it's just awful.,sd
179362,A,Funny.,sd
179363,A,And I go what makes you a professional? You know?,sd
179364,A,"How much, you know, more do you know than I know about this whole situation,",^q
179365,A,"but he just kept painting on those French doors, you know,",sd
179366,A,"and each little, um paint stroke, you know, the paint wasn't going on right is what it was.",sd
179367,B,Pane.,^2
179368,B,Uh-huh.,b
179369,A,"So he had to redo them like three times before I was happy with them, before he was happy, you know, that they even looked halfway decent,",sd
179370,A,"and so it's just been painting, yeah,",sd
179371,B,Um.,%
179372,A,"I mean, hire a professional,",sd
179373,A,but that doesn't guarantee anything,sv
179374,B,"No,",aa
179375,B,"and it really,",%
179376,B,"like you said, always takes way longer than anyone, um, is able to guess, because I know my husband he, he painted, when he,",sv
179377,B,"it was just the preparation time was so long. That when he actually got down to the painting part, he, it was like ten times longer than he already thought he would be done,",sd
179378,A,Right.,b
179379,B,"and, and, uh, he did part of the, in the, at night because we were trying to hurry up and get it ready so we could move in,",sd
179380,B,"and, um, and he didn't notice until the next morning that the shades of paint between the two paint cans, he had finished one can off and started another one.",sd
179381,A,"Oh, no.",ba
179382,B,"And then we went in there, you know, one was,",sd
179383,B,"they were white,",sd
179384,B,but one had more blue to it.,sd
179385,A,"Oh, and that can make a difference, too.",sv
179386,B,Uh-huh.,b
179387,A,"I mean, and they bring the, uh, you know, little samples",sd
179388,B,Uh-huh.,b
179389,A,"and you've got like maybe, five hundred,",sd
179390,A,"well that's an exaggeration,",sd
179391,A,"but there are just so many tints upon tints upon tints,",sd
179392,A,"and you don't know what you to want to, put up there,",sv
179393,A,"and by the time it's on, I, I",sd
179394,A,"selected a, what I thought was white,",sd
179395,A,"and it was like you said, you know, it was blue blue cast to it.",sd
179396,B,Uh-huh.,b
179397,B,Uh-huh.,b
179398,A,And it looked awful on,sv
179399,A,So that was the next problem.,sd
179400,A,He had to redo that too.,sd
179401,A,I,%
179402,B,Yeah.,b
179403,A,"This was a,",%
179404,A,"and it was a major project getting the money together to do it too, by the end, of the whole project,",sd
179405,B,Right.,b
179406,A,"but, you know, we worked something out, because he was kind of apologetic that it took so long.",sd
179407,A,"He really came over here to paint, I think, because he kept offering to paint the outside of my house",sd
179408,A,I don't think he did the interiors very well,sv
179409,B,"Oh, boy.",ba
179410,A,"And, yeah.",%
179411,B,"Well, I don't recall my parents having that much trouble",sd
179412,A,No,b
179413,B,"I mean, you know, they painted our rooms all the time,",sd
179414,B,"and we had a, a wooden,",sd
179415,B,"we hardly,",sd
179416,B,"we just had brick on like as accent on a certain area of our home growing up,",sd
179417,A,Uh-huh.,b
179418,B,and so he had to paint the outside all the time.,sd
179419,B,"and, um, I just don't think, you know, that there was that big problem",sd
179420,A,It wasn't a big deal for them.,sd
179421,B,"No,",b
179422,A,I don't know.,%
179423,B,"but to us, you know,",%
179424,B,"we're going, oh, we're so glad we have a brick home, all we have is like trim around the windows or something,",sd
179425,B,and,%
179426,A,I think my husband's really glad about that,sd
179427,B,"No, uh no painting to have to do.",sd
179428,A,For sure.,ba
179429,B,"I, I don't know that",%
179430,B,"like, uh, say, we're freshly graduated from school and things,",sd
179431,B,so we haven't gotten to the point where we're hiring professionals to do too much of our needs.,sd
179432,A,"You just, you just get in there and do it yourself.",sd
179433,B,"We've been trying,",sd
179434,A,Yeah.,b
179435,B,"you know, we've done that the whole time we were in school. Like, trying to repair our own cars,",sd
179436,A,Uh-huh.,b
179437,B,"and, so I, I want to get to the point where I could feel like I could just hire someone",sd
179438,A,Yeah.,b
179439,A,"Well, it's, it's not that easy.",sv
179440,A,"It's like, it's, uh,",sv
179441,A,"I don't even know if I, you know, I would not even recommend this person again to anybody.",sd
179442,A,I don't know.,h
179443,B,Uh-huh.,b
179444,A,"A,",%
179445,A,I guess you,%
179446,A,"I, I don't know if you get into the mind set where you just say, Well, I'll accept something, or you just really have to get on their back, I mean, about things and, and working with what they say are professional painters.",sv
179447,B,Uh-huh.,b
179448,A,"I mean,",%
179449,A,"I tell you what, the fumes that the, the paint gives off makes you wonder what these people do",sv
179450,B,That's true.,ba
179451,A,"I mean the fumes are amazing,",sd
179452,A,"and I, I don't think I could stay sane, you know and working with all that.",sd
179453,B,No.,b
179454,A,"So, I mean, I know it's not lead based any more, paints,",sd
179455,A,"but, my goodness",ba
179456,B,"But, still, it's harmful,",^2
179457,B,"and they have to live with that every day in, in their clothes and everything.",sd
179458,A,"I,",%
179459,A,"well, yeah,",%
179460,A,"I, think so",sv
179461,A,"Oh, it does.",ba
179462,B,"The only painting job that was really painless for us was in this condominium that the, um, association that manages it, they have to take care of like the structural damage.",sd
179463,B,"there was a roof leak,",sd
179464,B,and that was not something that we had to pay for.,sd
179465,B,"So they sent their painters in to, to repaint a corner of the ceiling and then, you know, repaint the whole ceiling, in a certain room.",sd
179466,A,Oh.,b
179467,A,Yeah.,b
179468,B,"But they came in, and, um, they came in and did it and left in just no time at all,",sd
179469,B,"and I think it's because they, you know, they were accustomed to working in that environment, in those particular condominiums,",sd
179470,B,"and I don't, I didn't watch them,",sd
179471,B,"but I couldn't imagine that they came in and painted it, the whole ceiling, you know, just within a couple of hours.",sv
179472,A,Right,b
179473,B,"And, uh",%
179474,A,"Well, maybe there are some professionals out there",sd
179475,A,It makes you wonder,sv
179476,B,Uh-huh.,b
179477,A,"Really, it does, uh, for all that.",sv
179478,B,Um.,%
179479,A,"Well, um, I hope you have a nice day today.",fc
179480,B,"Well, you too,",fc
179481,A,And you take care.,fc
179482,B,"I guess it's getting to be lunch time,",fc
179483,B,I need to go take care of the kids,fc
179484,B,"but,",fc
179485,A,Okay.,fc
179486,B,You have a good day.,fc
179487,A,Okay.,fc
179488,A,"Bye, Kay.",fc
179489,B,Bye.,fc
179490,A,Well a lot of women are as knowledge about football as I am.,sv
179491,A,"Can I guess your favorite team, if you had one, might be the Steelers.",qy
179492,B,"Yes,",ny
179493,B,uh-huh.,ny
179494,A,"Well, I can understand that.",sd
179495,A,"I, you know, I kind of like the Cowboys, too.",sd
179496,B,Do you?,qy
179497,A,They've had some great games in the past.,na
179498,B,"Uh-huh,",b
179499,B,"I, I always enjoy watching the the, Dallas and Pittsburgh together. You know.",sd
179500,A,"Uh-huh,",b
179501,A,me too.,aa
179502,A,"It wasn't nearly as much fun when Bradshaw was playing for you guys, I'll tell you.",sv
179503,A,"He lives in the Dallas area now, as a matter of fact.",sd
179504,B,Does he really?,qy
179505,A,"Well, actually, it's probably closer to Fort Worth,",sd
179506,A,"but it's, it's in the same area.",sd
179507,A,"He bought, uh, bought a big horse farm out in a little town called Roanoke, Texas.",sd
179508,B,Uh-huh.,b
179509,A,But he pops up on the Dallas scene quite often.,sd
179510,A,"As a matter of fact, there was some talk about trying to get him involved with the team management in some sort of a coaching job.",sd
179511,B,"Oh,",ba
179512,B,I wonder if he'd ever do that.,qy^d
179513,A,"I don't know,",no
179514,A,he'd be good at it.,sv
179515,A,"He's such a motivator, he,  primarily, you know, with the quarterbacks.",sv
179516,B,Yes.,aa
179517,B,Uh-huh.,b
179518,A,That would be his specialty.,sv
179519,A,"I wished, I wished they could work something,",sv
179520,A,I really like him.,sd
179521,A,I really do.,sd
179522,B,Uh-huh.,b
179523,B,Well what about the Houston Oilers.,qo
179524,B,Do you like them?,qy
179525,A,"Yeah,",ny
179526,A,"okay,","fo_o_fw_""_by_bc"
179527,A,I'd love to see Dallas and Houston play in a Super Bowl.,sd
179528,A,That would be really great.,sv
179529,B,Uh-huh.,b
179530,A,"That may not ever happen,",sv
179531,A,I don't know.,h
179532,A,"Uh, Houston has had some wonderful talent, you know, down through the years",sv
179533,A,and in the earlier years they really had some super teams.,sv
179534,B,Uh-huh.,b
179535,B,"And Warren Moon,  is, is proving himself quite well right now.",sv
179536,A,That's right.,ba
179537,A,"He certainly is,",aa
179538,A,he's very good.,sv
179539,B,Uh-huh.,b
179540,A,He's very good.,sv
179541,B,"He's one of the few, uh, Black quarterbacks that there are.",sv
179542,A,That's right.,aa
179543,A,"Randall Cunningham was with Philadelphia, I guess last year,",sv
179544,A,but he's no longer with the team.,sd
179545,A,"So, you're right,",sv
179546,A,"there are very few Black quarterbacks, or at least that are starting anyway.",sv
179547,B,Uh-huh.,b
179548,A,How do you think the Steelers are going to do this year.,qo
179549,A,You have any idea.,qy
179550,B,"I don't know,",no
179551,B,"I hope they, they do better.",sv
179552,B,"They, they",%
179553,B,during the past couple of years they've been doing a little bit better.,sv
179554,A,Uh-huh.,b
179555,B,"But, uh, I think they still have a little, I think they're still such a, a young team I think they still have a little bit to go before they reach the potential,  that it did when ever Bradshaw was playing.",sv
179556,A,Yeah.,b
179557,A,"Oh, yeah,",b
179558,A,that was just such super team.,sv
179559,B,"Or, if they even reach that potential again, you know, they may never reach that again.",sv
